Transaction_ID,Customer_Name,Email,Age,Join_Date,Product_Category,Price,Quantity,Discount_Percent,Total_Amount,Shipping_State,Customer_Review_Score,Is_Premium_Member
TXN-33168,,john@gmail.com,35,04/04/2021,Clothing,$393.11,3.0,0.18,1179.33,California,1.0,0
TXN-48604,bob,jane@yahoo.com,twenty,22-01-2020,Home & Garden,94.24,9.0,0.15,,TX,-3.0,True
TXN-88355,bob,jane@yahoo.com,28,2020-06-18,,217.06,5.0,0.03,,california,1.0,True
TXN-28663,JANE SMITH,bob@.com,57,18-08-2022,elctronics ,16.06,7.0,-0.1,,,1.0,0
TXN-16620, john doe ,charlie@gmail,,,,415.04,7.0,0.18,,,5.0,True
TXN-21736,JANE SMITH,,62,2020-09-07,Home_Garden,385.55,10.0,0.05,,,4.0,1
TXN-70028, john doe ,jane@yahoo.com,50,01/18/2020,Home_Garden,Free,7.0,0.25,,california,5.0,False
TXN-33142,JANE SMITH,charlie@gmail,67,10/18/2021,Home & Garden,104.29 USD,3.0,0.26,312.87,N.Y.,2.0,Y
TXN-33142,,jane@yahoo.com,59,2020-11-01,Clothing,464.07,7.0,0.1,,,2.0,
TXN-30689,Alice_Jones,,43,Pending,CLOTHING,314.02,1.0,0.28,,CA,4.0,0
TXN-16040,,,45,Pending,CLOTHING,469.86,5.0,0.25,,TX,,Y
TXN-39019,Charlie!,john@gmail.com,28,Unknown,Home & Garden,265.83,2.0,0.11,,Texas,3.0,Y
TXN-22096,dave  ,john@gmail.com,28,10/31/2020,elctronics ,278.53,1.5,0.06,,California,2.0,N
TXN-65380,dave  ,alice_at_hotmail.com,36,07/09/2022,Clothing,88.77,8.0,0.05,,TX,10.0,False
TXN-93238,,bob@.com,53,2020-10-25,Clothing,264.82,2.0,0.1,,California,4.0,True
TXN-56408,Charlie!,bob@.com,41,01/02/2022,CLOTHING,,10.0,0.0,,CA,5.0,Yes
TXN-44292,Charlie!,alice_at_hotmail.com,29,Pending,,$213.08,8.0,0.26,1704.64,teXas,1.0,Y
TXN-64457,bob,charlie@gmail,39,23-01-2022,Home & Garden,141.96,1.0,0.09,,,2.0,1
TXN-23980,Charlie!,charlie@gmail,65,Unknown,Home_Garden,52.82,2.0,0.18,,CA,2.0,N
TXN-38844, john doe ,alice_at_hotmail.com,34,2021-03-18,elctronics ,391.8 USD,10.0,0.29,3918.0,,3.0,Y
TXN-68570,Charlie!,charlie@gmail,31,01/30/2020,Clothing,131.72,4.0,0.23,,CA,3.0,False
TXN-80283,Charlie!,john@gmail.com,twenty,Unknown,CLOTHING,277.41,9.0,0.26,,,4.0,Yes
TXN-13199,Charlie!,,34,11-02-2021,Home & Garden,23.21,2.0,0.15,,NY,2.0,False
TXN-27210,Alice_Jones,bob@.com,19,03-02-2022,Electronics,219.81,7.0,0.21,,California,3.0,Yes
TXN-91561, john doe ,bob@.com,63,2021-12-26,elctronics ,275.51,3.0,0.12,,Texas,1.0,0
TXN-57054,bob,,40,2021-08-07,CLOTHING,362.04,7.0,0.19,,california,1.0,True
TXN-92401,JANE SMITH,,,07-08-2020,Clothing,105.33,10.0,0.23,,teXas,2.0,True
TXN-71003,,john@gmail.com,72,2021-03-13,Clothing,405.51,1.5,0.3,,California,3.0,
TXN-62359,,jane@yahoo.com,N/A,Pending,elctronics ,482.38,5.0,0.11,,CA,3.0,0
TXN-80828,JANE SMITH,,48,19-08-2021,CLOTHING,364.16,1.0,0.18,,,3.0,False
TXN-66325,Alice_Jones,alice_at_hotmail.com,44,11-09-2022,Home & Garden,460.04,7.0,0.09,,New York,10.0,True
TXN-33736,Alice_Jones,jane@yahoo.com,N/A,2022-04-26,Clothing,306.96,3.0,0.16,,California,2.0,True
TXN-68452, john doe ,bob@.com,39,21-07-2022,Clothing,77.59,7.0,0.06,,,5.0,
TXN-44274,,jane@yahoo.com,18,,,378.29,10.0,0.19,,california,1.0,
TXN-73787,Charlie!,alice_at_hotmail.com,53,02/10/2020,Electronics,257.91 USD,10.0,0.21,2579.1,CA,2.0,False
TXN-47938,Alice_Jones,jane@yahoo.com,43,Unknown,Home & Garden,209.81,4.0,0.23,,Texas,4.0,0
TXN-68455,JANE SMITH,bob@.com,N/A,2021-06-20,Home_Garden,Free,2.0,0.06,,New York,2.0,N
TXN-87442, john doe ,alice_at_hotmail.com,54,2020-10-18,Clothing,285.76,9.0,0.09,,California,3.0,False
TXN-65094,bob,jane@yahoo.com,67,06/15/2022,Home & Garden,28.21,6.0,0.16,,NY,2.0,True
TXN-68884, john doe ,alice_at_hotmail.com,24,Pending,Home & Garden,56.55,9.0,0.26,,,5.0,False
TXN-93399,Charlie!,jane@yahoo.com,25,,CLOTHING,345.77,8.0,0.13,,CA,2.0,N
TXN-67461,dave  ,jane@yahoo.com,25,03/04/2020,elctronics ,273.83,1.0,0.28,,,1.0,
TXN-87698,bob,alice_at_hotmail.com,60,2021-03-20,Clothing,275.84,6.0,0.17,,New York,4.0,
,Charlie!,charlie@gmail,,Pending,elctronics ,205.41,7.0,0.17,,N.Y.,5.0,True
,bob,jane@yahoo.com,50,2022-04-18,,233.51 USD,4.0,0.05,934.04,teXas,1.0,0
TXN-57641,Charlie!,,44,10-01-2022,,419.75,7.0,0.09,,Texas,5.0,True
TXN-49102, john doe ,,62,2022-05-10,,,9.0,0.17,,NY,3.0,Y
TXN-43252,Alice_Jones,alice_at_hotmail.com,twenty,,Home & Garden,416.16,5.0,0.15,,teXas,-3.0,0
TXN-74046, john doe ,jane@yahoo.com,,Unknown,Electronics,345.42,7.0,0.27,,CA,3.0,0
TXN-31159,Charlie!,alice_at_hotmail.com,24,21-04-2021,,120.34,6.0,0.09,,California,4.0,1
TXN-82250,bob,,27,20-02-2020,,172.48,5.0,0.01,,teXas,5.0,0
TXN-54186, john doe ,jane@yahoo.com,38,Pending,Electronics,473.45,1.0,0.27,,teXas,2.0,False
TXN-85840,bob,charlie@gmail,61,2022-07-24,Home_Garden,213.66,5.0,0.18,,CA,5.0,True
TXN-72756, john doe ,jane@yahoo.com,59,2020-05-30,Home & Garden,395.81,1.0,0.07,,TX,1.0,0
TXN-49013,Charlie!,alice_at_hotmail.com,41,2020-09-01,Clothing,Free,4.0,0.01,,teXas,5.0,Y
TXN-93054,JANE SMITH,jane@yahoo.com,43,25-02-2020,,198.13,6.0,0.07,,california,4.0,Y
TXN-43580, john doe ,charlie@gmail,45,2022-03-28,,283.39,10.0,0.21,,New York,10.0,False
TXN-71316,,alice_at_hotmail.com,39,12/24/2020,Electronics,18.15,6.0,0.13,,California,-3.0,False
TXN-68415,Charlie!,john@gmail.com,37,,Clothing,248.85,9.0,0.27,,,2.0,N
TXN-44718,Charlie!,,40,03/29/2020,Home & Garden,404.96,2.0,0.28,,New York,1.0,True
TXN-46664,JANE SMITH,bob@.com,52,26-07-2021,Electronics,278.42,1.0,0.03,,teXas,4.0,Yes
TXN-49175,Charlie!,alice_at_hotmail.com,59,03/03/2021,elctronics ,446.88,10.0,0.24,,California,2.0,N
TXN-81224, john doe ,bob@.com,21,2020-02-12,,81.12,1.5,0.23,,teXas,4.0,0
TXN-41919,JANE SMITH,jane@yahoo.com,66,2020-02-21,elctronics ,473.13,2.0,0.04,,california,4.0,1
TXN-74653,Charlie!,charlie@gmail,41,2021-01-23,Electronics,323.44,1.0,0.22,,New York,3.0,Y
TXN-81766,Alice_Jones,alice_at_hotmail.com,50,08/29/2021,Clothing,135.36,2.0,0.01,,TX,1.0,No
TXN-26408,,,72,Unknown,Electronics,394.06,1.0,0.17,,CA,0.0,Yes
TXN-58625,bob,jane@yahoo.com,77,04/26/2020,CLOTHING,Free,5.0,0.28,,,1.0,0
TXN-56951,bob,bob@.com,73,05-01-2020,Clothing,295.8,9.0,0.09,,california,1.0,No
TXN-47155,bob,alice_at_hotmail.com,70,Unknown,Electronics,38.99,8.0,0.05,,New York,1.0,True
TXN-96589,,john@gmail.com,42,31-03-2021,CLOTHING,36.37,7.0,0.14,,New York,1.0,False
TXN-84793,dave  ,,38,2020-03-12,Clothing,349.04,1.5,0.21,,Texas,4.0,False
TXN-88626,Alice_Jones,bob@.com,41,2020-04-24,Electronics,225.09,1.0,0.12,,Texas,3.0,No
TXN-42926,bob,jane@yahoo.com,-5,2020-11-01,,363.13,5.0,0.21,,Texas,4.0,True
TXN-61036,,john@gmail.com,24,Unknown,CLOTHING,$18.5,8.0,0.28,1850.0,california,4.0,Yes
TXN-63200,Alice_Jones,charlie@gmail,65,Pending,Home & Garden,478.17 USD,9.0,0.25,4303.53,NY,3.0,No
,bob,charlie@gmail,24,2021-04-28,elctronics ,93.82,6.0,0.11,,California,1.0,N
TXN-41102,,alice_at_hotmail.com,68,05-05-2020,Electronics,120.56,1.0,0.2,,CA,3.0,True
TXN-95987, john doe ,jane@yahoo.com,78,23-08-2022,,382.39,9.0,500.0,,Texas,2.0,No
TXN-61172,Alice_Jones,,66,2021-11-06,Home & Garden,,4.0,0.14,,N.Y.,5.0,False
TXN-57190,Alice_Jones,bob@.com,48,Unknown,elctronics ,338.88,9.0,0.26,,California,1.0,False
TXN-40341,Charlie!,charlie@gmail,61,16-07-2022,Clothing,136.5,9.0,0.28,,Texas,5.0,Y
TXN-66932, john doe ,jane@yahoo.com,,2020-06-10,Home_Garden,221.5,6.0,0.07,,Texas,2.0,False
TXN-88600,Alice_Jones,john@gmail.com,250,Unknown,Electronics,107.49 USD,1.0,0.24,10749.0,New York,4.0,False
TXN-75635,Alice_Jones,,32,11/08/2020,Electronics,115.64,4.0,0.11,,TX,3.0,1
TXN-12020,dave  ,alice_at_hotmail.com,69,Unknown,Home_Garden,138.16,2.0,0.19,,Texas,3.0,Y
,bob,bob@.com,57,Unknown,Electronics,130.15,9.0,0.27,,,-3.0,
TXN-39307,bob,bob@.com,78,09/16/2022,CLOTHING,417.03,3.0,0.06,,,5.0,No
TXN-27864,bob,jane@yahoo.com,47,Unknown,,361.16,6.0,0.07,,California,5.0,0
TXN-75761,JANE SMITH,bob@.com,250,09/19/2022,CLOTHING,369.72,1.0,0.13,,California,2.0,N
TXN-48590, john doe ,,49,02/15/2022,,433.7,5.0,0.16,,CA,,No
TXN-61633,dave  ,charlie@gmail,63,08/18/2020,Home_Garden,215.03 USD,8.0,0.0,1720.24,California,2.0,True
TXN-64378,JANE SMITH,bob@.com,28,2021-06-03,,94.06,,0.08,,california,1.0,False
TXN-42842,JANE SMITH,charlie@gmail,32,Unknown,,416.68,9.0,0.17,,california,3.0,No
,Alice_Jones,,66,2020-01-15,,310.56,2.0,0.28,,N.Y.,5.0,0
TXN-87627,Alice_Jones,alice_at_hotmail.com,20,2021-07-27,Clothing,358.53,9.0,0.22,,Texas,4.0,
TXN-31385,bob,john@gmail.com,23,06-03-2021,,210.74,2.0,0.18,,CA,5.0,No
TXN-85008,,,36,Unknown,elctronics ,149.26 USD,2.0,0.26,298.52,New York,2.0,No
TXN-17508,bob,john@gmail.com,22,Unknown,Electronics,415.47,3.0,0.18,,N.Y.,5.0,Yes
TXN-17508,Alice_Jones,bob@.com,59,07/31/2022,Clothing,387.86,4.0,0.01,,N.Y.,,Y
TXN-40908, john doe ,jane@yahoo.com,21,Pending,Clothing,200.23,3.0,0.1,,TX,2.0,Y
TXN-84888,bob,john@gmail.com,48,21-11-2021,Clothing,Free,3.0,0.11,,California,4.0,
TXN-77498,dave  ,john@gmail.com,46,2022-08-27,Clothing,344.73,2.0,0.13,,California,4.0,
TXN-64818, john doe ,charlie@gmail,45,09/27/2021,elctronics ,102.2,8.0,0.18,,New York,3.0,True
TXN-45229,bob,alice_at_hotmail.com,55,2020-11-10,,460.18,1.0,0.26,,N.Y.,2.0,False
TXN-12190,Alice_Jones,bob@.com,63,08/10/2022,CLOTHING,245.57,2.0,0.17,,California,1.0,0
TXN-40135,,john@gmail.com,65,04/09/2021,elctronics ,232.79,6.0,0.17,,Texas,2.0,No
TXN-41737,,,76,01/07/2020,elctronics ,54.13,4.0,0.04,,CA,2.0,True
TXN-67512,Charlie!,alice_at_hotmail.com,45,,Home & Garden,495.42,3.0,0.01,,california,2.0,No
TXN-10730,,jane@yahoo.com,44,26-11-2021,Electronics,192.04,9.0,0.08,,N.Y.,1.0,Yes
TXN-51151,Charlie!,alice_at_hotmail.com,45,24-02-2020,,352.2,5.0,0.03,,N.Y.,,False
TXN-36402,Charlie!,jane@yahoo.com,26,04/15/2020,Clothing,212.54,7.0,0.15,,N.Y.,1.0,False
TXN-80728,bob,bob@.com,64,02-01-2021,Home & Garden,251.99,8.0,0.09,,TX,4.0,1
TXN-54866,JANE SMITH,jane@yahoo.com,54,,Home_Garden,462.65,10.0,0.15,,TX,2.0,0
TXN-49010,JANE SMITH,bob@.com,37,Pending,Home_Garden,481.9,9.0,0.08,,California,1.0,N
TXN-36191,bob,john@gmail.com,50,,Clothing,109.03,5.0,0.06,,california,2.0,False
TXN-53719,Alice_Jones,john@gmail.com,N/A,Pending,Clothing,258.31,7.0,0.0,,california,5.0,Yes
TXN-72922,Alice_Jones,charlie@gmail,18,01-08-2020,,481.44,3.0,0.12,,teXas,4.0,No
TXN-84344,Charlie!,charlie@gmail,32,,Electronics,32.32,6.0,0.26,,N.Y.,3.0,
TXN-19507,Alice_Jones,john@gmail.com,50,09-11-2020,Clothing,278.4,3.0,0.07,,,1.0,False
TXN-92607,Alice_Jones,,34,01/11/2022,CLOTHING,274.61,7.0,0.04,,california,-3.0,No
TXN-30403,dave  ,charlie@gmail,75,06/12/2020,Home_Garden,232.29,7.0,0.14,,NY,4.0,True
TXN-63726,Alice_Jones,bob@.com,47,21-01-2022,elctronics ,376.39 USD,2.0,0.05,752.78,teXas,4.0,N
TXN-59651,JANE SMITH,alice_at_hotmail.com,44,2020-02-08,Electronics,226.72,6.0,0.23,,TX,2.0,False
TXN-21442,Alice_Jones,bob@.com,79,27-10-2021,Electronics,368.58,8.0,0.25,,California,10.0,True
TXN-42955,Alice_Jones,,57,09/28/2020,elctronics ,,2.0,0.04,,teXas,1.0,False
TXN-37057,JANE SMITH,,25,Pending,Home & Garden,65.95,10.0,0.02,,CA,2.0,False
TXN-48178,Alice_Jones,alice_at_hotmail.com,26,2020-11-18,Home_Garden,Free,-2.0,0.02,,N.Y.,1.0,Yes
TXN-93033,JANE SMITH,jane@yahoo.com,50,10/22/2021,Electronics,352.54,8.0,0.15,,New York,5.0,0
TXN-25151,Charlie!,alice_at_hotmail.com,58,02/27/2020,Home & Garden,249.14,5.0,0.06,,Texas,2.0,1
TXN-63632,Charlie!,john@gmail.com,75,09/12/2022,Home & Garden,300.66,9.0,0.27,,,3.0,True
TXN-76790,Alice_Jones,john@gmail.com,56,Unknown,Clothing,348.06,3.0,0.07,,,-3.0,False
TXN-25911,Alice_Jones,john@gmail.com,60,2021-03-16,Electronics,$224.35,3.0,,673.05,N.Y.,2.0,
TXN-69447,Charlie!,bob@.com,48,09-08-2021,elctronics ,217.48,8.0,0.12,,Texas,4.0,
TXN-96746,Charlie!,john@gmail.com,40,08/03/2021,CLOTHING,86.44,10.0,0.15,,teXas,2.0,
TXN-96687,dave  ,john@gmail.com,40,11/13/2021,CLOTHING,Free,9.0,0.02,,TX,3.0,No
TXN-40879,bob,,27,Unknown,elctronics ,195.08,9.0,0.26,,California,1.0,No
TXN-98459,dave  ,alice_at_hotmail.com,46,19-06-2021,CLOTHING,237.65,1.0,0.06,,california,5.0,False
TXN-37578,,john@gmail.com,67,02/12/2020,Home_Garden,469.11,9.0,0.24,,CA,5.0,Yes
TXN-61991,JANE SMITH,charlie@gmail,67,2022-08-12,elctronics ,12.84,4.0,0.11,,TX,2.0,True
TXN-92065,Alice_Jones,,,04/03/2021,Home & Garden,83.96,5.0,0.07,,teXas,1.0,True
,JANE SMITH,charlie@gmail,18,12/03/2020,Electronics,481.01,4.0,0.17,,CA,3.0,No
TXN-19065,bob,bob@.com,59,03/01/2021,elctronics ,248.0,8.0,0.01,,California,4.0,0
TXN-30983,Charlie!,alice_at_hotmail.com,30,01-08-2020,CLOTHING,491.78,10.0,0.2,,Texas,2.0,No
TXN-30983,Alice_Jones,bob@.com,27,Pending,elctronics ,242.71,7.0,0.29,,N.Y.,2.0,0
TXN-30990,JANE SMITH,john@gmail.com,59,12-10-2020,Home & Garden,451.65 USD,5.0,0.0,2258.25,TX,4.0,Yes
TXN-82860,dave  ,john@gmail.com,65,Unknown,Electronics,334.19,6.0,0.16,,CA,5.0,0
TXN-48107,Alice_Jones,john@gmail.com,55,12/08/2021,Home_Garden,301.86,2.0,0.11,,Texas,3.0,False
TXN-30429,,jane@yahoo.com,35,02/12/2022,Electronics,238.23,8.0,0.19,,California,4.0,False
TXN-23967,JANE SMITH,bob@.com,60,03/09/2020,Home_Garden,,1.0,0.13,,California,1.0,No
TXN-73641,Charlie!,alice_at_hotmail.com,twenty,09/23/2021,Home_Garden,359.64,9.0,0.22,,CA,3.0,True
TXN-73641,,jane@yahoo.com,77,2021-02-17,Electronics,Free,8.0,0.19,,,2.0,N
,dave  ,,58,06/14/2020,Home & Garden,224.34,8.0,0.24,,NY,4.0,
TXN-67625,,,44,,,285.04,10.0,0.19,,N.Y.,2.0,Yes
TXN-95086,dave  ,charlie@gmail,79,2020-12-09,Clothing,363.85,3.0,0.05,,,2.0,0
TXN-40822,Charlie!,john@gmail.com,46,16-01-2020,Clothing,410.34,1.0,0.02,,N.Y.,4.0,Y
TXN-70468,bob,bob@.com,58,29-01-2022,Electronics,263.74,10.0,,,,2.0,
TXN-26863,JANE SMITH,john@gmail.com,45,2021-12-11,elctronics ,359.55,2.0,0.06,,NY,5.0,Yes
TXN-58485,Alice_Jones,,35,Pending,,389.19,8.0,0.07,,TX,2.0,No
TXN-12196,Alice_Jones,,74,08/11/2022,elctronics ,303.23,7.0,0.01,,N.Y.,4.0,True
TXN-16058, john doe ,jane@yahoo.com,40,2020-08-12,Electronics,355.41,0.0,0.13,,Texas,10.0,False
TXN-52133,,,69,30-08-2022,Home_Garden,493.89,5.0,0.23,,Texas,3.0,No
TXN-36679,,jane@yahoo.com,39,08/25/2020,Home & Garden,346.62,10.0,0.2,,TX,2.0,N
TXN-56206,bob,,63,18-01-2020,elctronics ,367.96,5.0,0.3,,teXas,1.0,False
TXN-50706,Charlie!,john@gmail.com,71,,Home_Garden,164.21,1.0,0.14,,California,1.0,False
TXN-26591,bob,,,2022-09-06,elctronics ,481.07,7.0,0.22,,TX,1.0,False
TXN-35400,dave  ,john@gmail.com,23,24-03-2021,Clothing,497.02,9.0,0.11,,Texas,5.0,
TXN-10078,Alice_Jones,,-5,08/14/2020,Electronics,296.99 USD,8.0,0.03,2375.92,california,3.0,N
TXN-68012,Charlie!,charlie@gmail,76,08/03/2021,Clothing,160.09,0.0,0.22,,NY,4.0,False
TXN-67185,Alice_Jones,john@gmail.com,52,19-07-2020,Home & Garden,Free,1.0,0.1,,N.Y.,1.0,Y
TXN-69824,dave  ,john@gmail.com,43,,Home & Garden,64.37,8.0,0.26,,CA,4.0,N
TXN-80164,JANE SMITH,alice_at_hotmail.com,26,Pending,CLOTHING,492.13,2.0,0.03,,,2.0,1
TXN-56015,Alice_Jones,bob@.com,72,Unknown,Home_Garden,14.85,1.0,0.0,,CA,4.0,1
TXN-21804,Alice_Jones,alice_at_hotmail.com,41,2021-02-13,,37.32,6.0,0.11,,teXas,3.0,N
TXN-37477,Charlie!,john@gmail.com,37,08/08/2022,Home & Garden,80.81,5.0,-0.1,,TX,4.0,False
TXN-84083, john doe ,jane@yahoo.com,46,2021-10-22,Electronics,413.61,5.0,0.03,,New York,3.0,False
TXN-18418,dave  ,alice_at_hotmail.com,27,,elctronics ,250.92,9.0,-0.1,,California,2.0,N
TXN-96408,Charlie!,,64,06/10/2022,Clothing,156.48,8.0,0.15,,TX,2.0,Yes
TXN-80869, john doe ,,78,,Home_Garden,276.1,6.0,,,Texas,5.0,True
TXN-14094,Alice_Jones,bob@.com,250,,Home_Garden,242.88,9.0,0.1,,california,5.0,True
TXN-69218,dave  ,jane@yahoo.com,50,01/14/2020,Home_Garden,42.87,7.0,0.15,,,2.0,False
TXN-14568,Alice_Jones,,53,05-03-2020,,366.39,1.0,0.02,,,5.0,True
TXN-17182,Charlie!,alice_at_hotmail.com,66,06/18/2021,CLOTHING,110.88,8.0,0.14,,N.Y.,4.0,N
TXN-71235, john doe ,,,12-03-2021,,143.95,5.0,0.2,,TX,2.0,
TXN-25298,JANE SMITH,charlie@gmail,22,2022-04-09,Clothing,91.55 USD,8.0,0.05,732.4,,,0
TXN-60835,Charlie!,bob@.com,-5,,,429.78,2.0,0.15,,teXas,2.0,False
TXN-11119,Charlie!,alice_at_hotmail.com,60,21-02-2022,CLOTHING,91.01,6.0,0.2,,California,5.0,True
TXN-82253, john doe ,jane@yahoo.com,42,2020-06-19,,290.69,10.0,0.05,,TX,5.0,
TXN-92274,JANE SMITH,charlie@gmail,73,2022-07-06,Clothing,262.21,7.0,0.15,,california,1.0,1
TXN-95238, john doe ,john@gmail.com,40,,Clothing,268.22,8.0,0.1,,california,3.0,False
TXN-63402,,,57,07/18/2021,Electronics,$265.35,8.0,0.15,26535.0,NY,4.0,Y
TXN-90835, john doe ,,-5,23-02-2020,CLOTHING,299.33,2.0,0.1,,California,10.0,True
TXN-64595,Alice_Jones,charlie@gmail,21,09/04/2022,Electronics,245.17,2.0,0.1,,NY,2.0,True
TXN-71727,Charlie!,alice_at_hotmail.com,62,2021-03-26,Home_Garden,469.36,10.0,0.23,,california,5.0,No
, john doe ,jane@yahoo.com,73,Unknown,elctronics ,,5.0,0.01,,California,3.0,0
TXN-58761,JANE SMITH,john@gmail.com,41,Unknown,Home & Garden,252.74,0.0,0.21,,TX,1.0,No
TXN-31159, john doe ,jane@yahoo.com,43,22-02-2022,Electronics,365.33,2.0,0.26,,Texas,0.0,False
TXN-75706,bob,bob@.com,49,12/27/2021,elctronics ,228.14,1.0,0.18,,NY,4.0,1
TXN-55668,JANE SMITH,john@gmail.com,79,2020-08-20,Electronics,343.55 USD,4.0,0.08,1374.2,california,4.0,Y
TXN-81375,dave  ,bob@.com,41,26-02-2022,,364.5,4.0,0.06,,california,1.0,
TXN-35981,Charlie!,john@gmail.com,33,2022-05-31,Electronics,476.71,8.0,0.08,,Texas,2.0,0
TXN-69493, john doe ,bob@.com,78,Unknown,Home & Garden,28.86,5.0,0.21,,TX,5.0,True
TXN-21291,Charlie!,bob@.com,N/A,,Home_Garden,484.03,2.0,0.18,,N.Y.,4.0,True
TXN-62602,bob,jane@yahoo.com,54,26-10-2020,Clothing,239.56,1.0,0.25,,Texas,2.0,True
,Charlie!,jane@yahoo.com,36,06/14/2021,Home_Garden,287.68,6.0,0.11,,,2.0,N
TXN-71020,JANE SMITH,,28,05/02/2020,Home & Garden,284.73,6.0,0.26,,CA,4.0,0
,dave  ,,45,12-01-2021,CLOTHING,148.0,4.0,0.04,,NY,4.0,False
,Alice_Jones,alice_at_hotmail.com,56,2020-10-03,elctronics ,30.54,7.0,0.01,,NY,3.0,1
TXN-72386,bob,charlie@gmail,47,Pending,Home & Garden,55.62,2.0,0.21,,california,2.0,True
TXN-72386,Alice_Jones,alice_at_hotmail.com,48,Pending,Home_Garden,214.8,1.0,0.1,,,0.0,No
TXN-77295,,john@gmail.com,56,12-01-2020,Home_Garden,17.79,0.0,0.16,,NY,2.0,False
TXN-16714,Charlie!,john@gmail.com,52,2022-07-22,Clothing,$127.48,6.0,0.06,764.88,NY,2.0,N
TXN-23424, john doe ,jane@yahoo.com,21,2020-07-15,Electronics,394.66,3.0,0.23,,,4.0,Yes
TXN-69672,JANE SMITH,alice_at_hotmail.com,35,28-02-2020,CLOTHING,,8.0,0.02,,Texas,1.0,Y
TXN-24439, john doe ,alice_at_hotmail.com,64,Pending,elctronics ,329.79,8.0,-0.1,,California,4.0,False
TXN-41939,JANE SMITH,jane@yahoo.com,48,2022-03-04,Electronics,211.26,2.0,0.11,,NY,4.0,N
TXN-12326,dave  ,alice_at_hotmail.com,78,03/28/2020,,87.64,8.0,0.2,,Texas,1.0,True
TXN-94091,bob,charlie@gmail,28,29-07-2020,elctronics ,270.98,2.0,0.07,,New York,5.0,
TXN-90254,JANE SMITH,jane@yahoo.com,70,2021-11-16,elctronics ,369.21,9.0,,,TX,1.0,True
TXN-36822,,,77,07-06-2020,,205.4,10.0,0.14,,New York,0.0,Yes
TXN-26442,bob,alice_at_hotmail.com,29,Pending,Home & Garden,414.44,3.0,0.23,,california,3.0,False
TXN-20833,bob,john@gmail.com,65,Unknown,Home & Garden,,4.0,0.12,,teXas,3.0,
TXN-52469,Charlie!,alice_at_hotmail.com,30,19-10-2021,,52.01,9.0,0.1,,CA,1.0,0
TXN-47821,Alice_Jones,jane@yahoo.com,49,05/24/2020,elctronics ,14.84,6.0,0.01,,teXas,4.0,1
TXN-15356,bob,charlie@gmail,41,Pending,Electronics,236.79,0.0,0.13,,New York,10.0,No
TXN-28443,bob,alice_at_hotmail.com,33,Unknown,Home & Garden,193.76,6.0,0.29,,New York,5.0,1
, john doe ,,42,Unknown,Home_Garden,414.94,5.0,0.02,,NY,5.0,Yes
TXN-68117,bob,bob@.com,70,08/31/2021,Electronics,118.85,10.0,0.19,,teXas,2.0,
TXN-59944,Charlie!,,25,28-12-2020,elctronics ,102.75,4.0,0.05,,,5.0,
TXN-15582,,jane@yahoo.com,64,01-09-2021,elctronics ,421.77,8.0,0.09,,California,4.0,True
TXN-61273,dave  ,bob@.com,56,Unknown,elctronics ,110.62,5.0,0.09,,California,2.0,N
TXN-94724,JANE SMITH,alice_at_hotmail.com,,13-10-2020,,21.59,7.0,0.08,,CA,1.0,True
TXN-68285,dave  ,jane@yahoo.com,71,2022-05-05,Home_Garden,359.2,-2.0,0.14,,CA,5.0,0
TXN-45655,bob,jane@yahoo.com,32,09/10/2022,elctronics ,24.55,2.0,0.24,,N.Y.,1.0,No
TXN-25879,dave  ,jane@yahoo.com,48,2020-02-16,Electronics,341.29,2.0,0.22,,CA,2.0,Y
TXN-75571,,,34,04-10-2020,elctronics ,201.68,6.0,0.1,,Texas,4.0,False
TXN-42217,bob,bob@.com,26,07/27/2022,CLOTHING,433.39,6.0,0.2,,TX,4.0,False
TXN-12912,Charlie!,charlie@gmail,26,05/25/2020,Home & Garden,329.45,3.0,0.05,,Texas,4.0,Yes
TXN-42430,Alice_Jones,alice_at_hotmail.com,33,16-02-2021,Home & Garden,88.68,8.0,0.07,,Texas,1.0,0
TXN-58510,Alice_Jones,alice_at_hotmail.com,48,24-06-2020,Home & Garden,451.1,5.0,,,california,2.0,True
TXN-19700,dave  ,alice_at_hotmail.com,69,05/23/2021,Home & Garden,182.36,6.0,0.16,,California,4.0,N
TXN-69072,dave  ,bob@.com,58,11-08-2020,Home & Garden,44.72,5.0,0.06,,Texas,5.0,No
TXN-24099, john doe ,charlie@gmail,25,05/07/2021,CLOTHING,28.56,3.0,0.13,,,4.0,True
TXN-37789,bob,,59,,,Free,7.0,0.25,,teXas,3.0,False
TXN-45750,dave  ,bob@.com,18,,Home & Garden,341.01,6.0,0.06,,CA,4.0,True
TXN-27278,,jane@yahoo.com,64,15-09-2021,CLOTHING,$283.85,4.0,0.19,1135.4,california,4.0,0
TXN-53229,JANE SMITH,jane@yahoo.com,43,2020-06-03,Clothing,429.82,6.0,0.25,,California,5.0,1
TXN-36680,Charlie!,jane@yahoo.com,63,Pending,CLOTHING,372.65,1.0,0.09,,CA,5.0,True
TXN-62575,dave  ,,80,Unknown,Electronics,25.85,4.0,0.28,,New York,4.0,False
TXN-24796,dave  ,alice_at_hotmail.com,49,2021-05-01,Home & Garden,377.81,2.0,0.28,,california,5.0,False
TXN-44487,JANE SMITH,john@gmail.com,38,2022-05-11,Electronics,197.04,9.0,0.05,,california,5.0,Yes
